transaction_id,date,region,channel,customer_id,customer_segment,product_id,product_name,product_category,quantity,unit_price,unit_cost,revenue,gross_profit,month,year,quarter
T000205,2024-08-12,関東,EC,C0104,大企業,P002,現場用タブレット,IT機器,1,93100,72000,93100,21100,2024-08,2024,Q3
T000206,2024-08-21,近畿,店舗,C0001,中小企業,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2024-08,2024,Q3
T000207,2025-11-14,関東,EC,C0054,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2025-11,2025,Q4
T000208,2025-10-25,関東,EC,C0149,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2025-10,2025,Q4
T000209,2025-01-08,関東,EC,C0083,個人,P003,測量用GNSS受信機,計測機器,1,650000,510000,650000,140000,2025-01,2025,Q1
T000210,2025-11-02,九州,店舗,C0114,個人,P002,現場用タブレット,IT機器,3,98000,72000,294000,78000,2025-11,2025,Q4
T000211,2025-08-30,関東,法人,C0204,大企業,P002,現場用タブレット,IT機器,3,93100,72000,279300,63300,2025-08,2025,Q3
T000212,2025-04-16,中国,EC,C0169,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2025-04,2025,Q2
T000213,2024-08-20,中国,店舗,C0132,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-08,2024,Q3
T000214,2025-11-22,中部,EC,C0024,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-11,2025,Q4
T000215,2024-04-22,関東,法人,C0173,個人,P005,ヘルメット,安全用品,1,5780,4200,5780,1580,2024-04,2024,Q2
T000216,2025-05-11,北海道,法人,C0207,中小企業,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2025-05,2025,Q2
T000217,2025-03-17,中国,店舗,C0007,個人,P001,高耐久ノートPC,IT機器,1,128250,98000,128250,30250,2025-03,2025,Q1
T000218,2025-07-17,東北,店舗,C0122,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-07,2025,Q3
T000219,2024-09-24,中部,店舗,C0197,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2024-09,2024,Q3
T000220,2025-05-24,中部,EC,C0107,個人,P006,安全ベスト,安全用品,1,3200,1900,3200,1300,2025-05,2025,Q2
T000221,2025-01-20,九州,店舗,C0184,中小企業,P006,安全ベスト,安全用品,2,3200,1900,6400,2600,2025-01,2025,Q1
T000222,2025-01-21,関東,法人,C0103,中小企業,P006,安全ベスト,安全用品,3,3200,1900,9600,3900,2025-01,2025,Q1
T000223,2024-04-22,東北,法人,C0168,大企業,P007,レーザー距離計,計測機器,1,44200,36000,44200,8200,2024-04,2024,Q2
T000224,2025-09-04,近畿,店舗,C0200,個人,P002,現場用タブレット,IT機器,2,98000,72000,196000,52000,2025-09,2025,Q3
T000225,2025-09-16,九州,EC,C0046,個人,P009,耐水メモ帳,文具,4,980,520,3920,1840,2025-09,2025,Q3
T000226,2024-03-21,中部,EC,C0013,個人,P002,現場用タブレット,IT機器,1,93100,72000,93100,21100,2024-03,2024,Q1
T000227,2025-11-29,九州,EC,C0235,中小企業,P002,現場用タブレット,IT機器,2,98000,72000,196000,52000,2025-11,2025,Q4
T000228,2024-04-22,中国,店舗,C0035,中小企業,P010,ワークグローブ,安全用品,1,1200,650,1200,550,2024-04,2024,Q2
T000229,2024-01-02,四国,店舗,C0194,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-01,2024,Q1
T000230,2025-10-03,九州,EC,C0213,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-10,2025,Q4
T000231,2024-08-07,東北,EC,C0230,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-08,2024,Q3
T000232,2025-07-19,関東,EC,C0221,個人,P009,耐水メモ帳,文具,1,980,520,980,460,2025-07,2025,Q3
T000233,2026-01-05,近畿,法人,C0067,個人,P002,現場用タブレット,IT機器,1,88200,72000,88200,16200,2026-01,2026,Q1
T000234,2024-08-12,九州,店舗,C0197,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2024-08,2024,Q3
T000235,2025-01-19,近畿,店舗,C0161,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-01,2025,Q1
T000236,2025-02-06,九州,法人,C0113,中小企業,P005,ヘルメット,安全用品,3,6800,4200,20400,7800,2025-02,2025,Q1
T000237,2025-09-29,北海道,店舗,C0074,大企業,P008,ポータブル電源,現場用品,1,58900,44000,58900,14900,2025-09,2025,Q3
T000238,2024-05-09,九州,店舗,C0086,中小企業,P006,安全ベスト,安全用品,3,3200,1900,9600,3900,2024-05,2024,Q2
T000239,2024-02-22,関東,店舗,C0139,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2024-02,2024,Q1
T000240,2025-11-14,関東,EC,C0039,個人,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2025-11,2025,Q4
T000241,2025-12-30,関東,法人,C0178,中小企業,P007,レーザー距離計,計測機器,1,49400,36000,49400,13400,2025-12,2025,Q4
T000242,2025-11-02,関東,店舗,C0055,中小企業,P008,ポータブル電源,現場用品,2,62000,44000,124000,36000,2025-11,2025,Q4
T000243,2025-12-10,九州,店舗,C0105,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-12,2025,Q4
T000244,2025-02-19,近畿,EC,C0120,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-02,2025,Q1
T000245,2024-09-03,四国,法人,C0053,中小企業,P010,ワークグローブ,安全用品,1,1140,650,1140,490,2024-09,2024,Q3
T000246,2025-03-14,北海道,EC,C0232,個人,P009,耐水メモ帳,文具,1,980,520,980,460,2025-03,2025,Q1
T000247,2024-07-21,四国,店舗,C0220,個人,P007,レーザー距離計,計測機器,2,52000,36000,104000,32000,2024-07,2024,Q3
T000248,2024-07-02,関東,EC,C0123,中小企業,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2024-07,2024,Q3
T000249,2024-05-02,東北,店舗,C0091,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-05,2024,Q2
T000250,2025-02-04,四国,店舗,C0100,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2025-02,2025,Q1
T000251,2026-02-05,中部,店舗,C0138,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2026-02,2026,Q1
T000252,2024-10-20,関東,店舗,C0125,中小企業,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-10,2024,Q4
T000253,2024-10-06,近畿,店舗,C0112,中小企業,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-10,2024,Q4
T000254,2025-09-01,近畿,EC,C0100,個人,P001,高耐久ノートPC,IT機器,1,130950,98000,130950,32950,2025-09,2025,Q3
T000255,2024-07-16,関東,EC,C0174,中小企業,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-07,2024,Q3
T000256,2025-05-25,中国,店舗,C0216,個人,P009,耐水メモ帳,文具,4,980,520,3920,1840,2025-05,2025,Q2
T000257,2026-01-21,北海道,EC,C0033,中小企業,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2026-01,2026,Q1
T000258,2024-05-23,東北,法人,C0233,個人,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2024-05,2024,Q2
T000259,2025-08-31,東北,EC,C0145,中小企業,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2025-08,2025,Q3
T000260,2024-07-19,関東,店舗,C0165,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-07,2024,Q3
T000261,2024-05-03,中部,EC,C0222,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-05,2024,Q2
T000262,2024-07-05,中部,EC,C0013,個人,P006,安全ベスト,安全用品,2,3200,1900,6400,2600,2024-07,2024,Q3
T000263,2024-11-21,東北,店舗,C0084,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-11,2024,Q4
T000264,2025-04-08,東北,店舗,C0084,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2025-04,2025,Q2
T000265,2024-12-14,中部,EC,C0226,個人,P010,ワークグローブ,安全用品,1,1200,650,1200,550,2024-12,2024,Q4
T000266,2026-02-09,四国,EC,C0193,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2026-02,2026,Q1
T000267,2025-10-21,九州,EC,C0065,中小企業,P002,現場用タブレット,IT機器,2,98000,72000,196000,52000,2025-10,2025,Q4
T000268,2026-02-02,北海道,法人,C0005,個人,P007,レーザー距離計,計測機器,1,46800,36000,46800,10800,2026-02,2026,Q1
T000269,2025-02-06,東北,店舗,C0090,個人,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2025-02,2025,Q1
T000270,2024-12-11,北海道,EC,C0018,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-12,2024,Q4
T000271,2025-05-25,中国,EC,C0194,個人,P006,安全ベスト,安全用品,1,3200,1900,3200,1300,2025-05,2025,Q2
T000272,2024-05-26,関東,店舗,C0064,中小企業,P005,ヘルメット,安全用品,1,6800,4200,6800,2600,2024-05,2024,Q2
T000273,2024-05-27,北海道,店舗,C0006,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2024-05,2024,Q2
T000274,2025-12-11,北海道,EC,C0062,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-12,2025,Q4
T000275,2025-05-03,中国,法人,C0172,個人,P001,高耐久ノートPC,IT機器,1,114750,98000,114750,16750,2025-05,2025,Q2
T000276,2025-10-01,関東,法人,C0056,大企業,P007,レーザー距離計,計測機器,1,49400,36000,49400,13400,2025-10,2025,Q4
T000277,2025-07-04,関東,EC,C0066,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-07,2025,Q3
T000278,2024-12-03,北海道,店舗,C0156,個人,P010,ワークグローブ,安全用品,3,1200,650,3600,1650,2024-12,2024,Q4
T000279,2025-10-02,関東,店舗,C0192,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-10,2025,Q4
T000280,2026-02-17,関東,店舗,C0080,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2026-02,2026,Q1
T000281,2025-04-17,四国,店舗,C0007,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2025-04,2025,Q2
T000282,2024-05-30,中部,EC,C0102,個人,P006,安全ベスト,安全用品,5,3200,1900,16000,6500,2024-05,2024,Q2
T000283,2025-02-18,中部,店舗,C0020,個人,P006,安全ベスト,安全用品,4,3200,1900,12800,5200,2025-02,2025,Q1
T000284,2024-10-24,四国,EC,C0213,個人,P003,測量用GNSS受信機,計測機器,2,650000,510000,1300000,280000,2024-10,2024,Q4
T000285,2025-09-02,近畿,店舗,C0027,個人,P009,耐水メモ帳,文具,1,931,520,931,411,2025-09,2025,Q3
T000286,2024-09-19,東北,店舗,C0218,個人,P008,ポータブル電源,現場用品,2,58900,44000,117800,29800,2024-09,2024,Q3
T000287,2026-02-02,北海道,法人,C0204,大企業,P005,ヘルメット,安全用品,2,5440,4200,10880,2480,2026-02,2026,Q1
T000288,2024-05-23,関東,EC,C0089,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-05,2024,Q2
T000289,2024-12-11,関東,店舗,C0170,個人,P009,耐水メモ帳,文具,1,980,520,980,460,2024-12,2024,Q4
T000290,2025-09-15,九州,EC,C0130,個人,P008,ポータブル電源,現場用品,2,62000,44000,124000,36000,2025-09,2025,Q3
T000291,2025-07-25,九州,店舗,C0004,個人,P006,安全ベスト,安全用品,1,3200,1900,3200,1300,2025-07,2025,Q3
T000292,2024-01-02,東北,店舗,C0028,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-01,2024,Q1
T000293,2024-10-30,四国,店舗,C0093,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-10,2024,Q4
T000294,2024-09-10,四国,店舗,C0213,個人,P009,耐水メモ帳,文具,4,951,520,3804,1724,2024-09,2024,Q3
T000295,2025-10-13,中国,法人,C0040,中小企業,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-10,2025,Q4
T000296,2025-03-28,九州,EC,C0188,大企業,P008,ポータブル電源,現場用品,2,58900,44000,117800,29800,2025-03,2025,Q1
T000297,2024-02-06,関東,店舗,C0167,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2024-02,2024,Q1
T000298,2024-06-08,九州,店舗,C0207,中小企業,P002,現場用タブレット,IT機器,2,98000,72000,196000,52000,2024-06,2024,Q2
T000299,2024-01-09,近畿,店舗,C0120,個人,P003,測量用GNSS受信機,計測機器,2,650000,510000,1300000,280000,2024-01,2024,Q1
T000300,2024-08-20,九州,法人,C0188,大企業,P002,現場用タブレット,IT機器,1,78400,72000,78400,6400,2024-08,2024,Q3
T000301,2024-04-08,東北,EC,C0083,個人,P008,ポータブル電源,現場用品,2,62000,44000,124000,36000,2024-04,2024,Q2
T000302,2025-10-20,中部,店舗,C0072,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2025-10,2025,Q4
T000303,2024-07-26,北海道,EC,C0193,個人,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2024-07,2024,Q3
T000304,2024-05-10,中国,EC,C0157,個人,P007,レーザー距離計,計測機器,3,52000,36000,156000,48000,2024-05,2024,Q2
T000305,2025-02-07,関東,EC,C0008,中小企業,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-02,2025,Q1
T000306,2024-05-31,東北,法人,C0084,個人,P005,ヘルメット,安全用品,1,6460,4200,6460,2260,2024-05,2024,Q2
T000307,2024-02-23,関東,法人,C0055,中小企業,P001,高耐久ノートPC,IT機器,2,114750,98000,229500,33500,2024-02,2024,Q1
T000308,2024-04-29,中部,EC,C0067,個人,P009,耐水メモ帳,文具,5,980,520,4900,2300,2024-04,2024,Q2
T000309,2025-11-03,中部,店舗,C0226,個人,P009,耐水メモ帳,文具,6,980,520,5880,2760,2025-11,2025,Q4
T000310,2025-09-19,中部,EC,C0226,個人,P003,測量用GNSS受信機,計測機器,2,630500,510000,1261000,241000,2025-09,2025,Q3
T000311,2025-08-09,北海道,EC,C0003,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2025-08,2025,Q3
T000312,2025-09-16,北海道,EC,C0049,中小企業,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-09,2025,Q3
T000313,2025-02-23,関東,法人,C0185,個人,P009,耐水メモ帳,文具,2,882,520,1764,724,2025-02,2025,Q1
T000314,2025-02-25,九州,店舗,C0143,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2025-02,2025,Q1
T000315,2024-04-13,九州,EC,C0166,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2024-04,2024,Q2
T000316,2024-09-10,九州,EC,C0203,大企業,P001,高耐久ノートPC,IT機器,1,124200,98000,124200,26200,2024-09,2024,Q3
T000317,2024-08-14,近畿,EC,C0076,個人,P009,耐水メモ帳,文具,1,980,520,980,460,2024-08,2024,Q3
T000318,2024-04-21,関東,法人,C0178,中小企業,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2024-04,2024,Q2
T000319,2025-05-24,関東,EC,C0170,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-05,2025,Q2
T000320,2025-04-17,東北,EC,C0122,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-04,2025,Q2
T000321,2024-04-08,関東,店舗,C0089,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-04,2024,Q2
T000322,2024-06-01,近畿,店舗,C0191,個人,P005,ヘルメット,安全用品,3,6800,4200,20400,7800,2024-06,2024,Q2
T000323,2024-12-03,近畿,EC,C0091,個人,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2024-12,2024,Q4
T000324,2025-12-06,近畿,EC,C0079,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2025-12,2025,Q4
T000325,2024-06-11,中国,EC,C0031,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-06,2024,Q2
T000326,2025-12-20,関東,法人,C0031,個人,P002,現場用タブレット,IT機器,1,88200,72000,88200,16200,2025-12,2025,Q4
T000327,2025-11-11,関東,店舗,C0050,中小企業,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2025-11,2025,Q4
T000328,2024-06-09,中部,店舗,C0124,個人,P001,高耐久ノートPC,IT機器,2,135000,98000,270000,74000,2024-06,2024,Q2
T000329,2025-08-02,近畿,店舗,C0151,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-08,2025,Q3
T000330,2025-02-01,近畿,店舗,C0026,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-02,2025,Q1
T000331,2024-10-03,中国,EC,C0059,中小企業,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-10,2024,Q4
T000332,2025-05-18,東北,店舗,C0078,大企業,P007,レーザー距離計,計測機器,2,49400,36000,98800,26800,2025-05,2025,Q2
T000333,2025-01-26,関東,EC,C0137,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-01,2025,Q1
T000334,2024-05-14,近畿,店舗,C0012,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-05,2024,Q2
T000335,2024-07-13,九州,法人,C0179,中小企業,P004,ドローンバッテリー,ドローン,1,28000,18000,28000,10000,2024-07,2024,Q3
T000336,2025-02-04,近畿,店舗,C0027,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-02,2025,Q1
T000337,2025-10-01,近畿,店舗,C0121,大企業,P001,高耐久ノートPC,IT機器,3,128250,98000,384750,90750,2025-10,2025,Q4
T000338,2024-02-02,九州,法人,C0088,中小企業,P005,ヘルメット,安全用品,2,6800,4200,13600,5200,2024-02,2024,Q1
T000339,2025-11-18,関東,法人,C0014,中小企業,P002,現場用タブレット,IT機器,1,83300,72000,83300,11300,2025-11,2025,Q4
T000340,2025-04-04,関東,法人,C0221,個人,P009,耐水メモ帳,文具,1,931,520,931,411,2025-04,2025,Q2
T000341,2025-04-14,北海道,EC,C0211,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2025-04,2025,Q2
T000342,2025-01-09,近畿,法人,C0126,個人,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2025-01,2025,Q1
T000343,2024-01-22,関東,法人,C0162,中小企業,P007,レーザー距離計,計測機器,3,49400,36000,148200,40200,2024-01,2024,Q1
T000344,2026-01-19,近畿,店舗,C0039,個人,P004,ドローンバッテリー,ドローン,3,28000,18000,84000,30000,2026-01,2026,Q1
T000345,2025-10-31,東北,店舗,C0022,個人,P006,安全ベスト,安全用品,1,3200,1900,3200,1300,2025-10,2025,Q4
T000346,2024-02-07,中部,店舗,C0143,個人,P007,レーザー距離計,計測機器,1,52000,36000,52000,16000,2024-02,2024,Q1
T000347,2024-08-17,関東,法人,C0199,個人,P001,高耐久ノートPC,IT機器,1,121500,98000,121500,23500,2024-08,2024,Q3
T000348,2024-12-30,近畿,EC,C0116,個人,P001,高耐久ノートPC,IT機器,1,135000,98000,135000,37000,2024-12,2024,Q4
T000349,2025-07-16,関東,店舗,C0221,個人,P004,ドローンバッテリー,ドローン,2,28000,18000,56000,20000,2025-07,2025,Q3
T000350,2025-03-13,北海道,法人,C0110,個人,P001,高耐久ノートPC,IT機器,3,128250,98000,384750,90750,2025-03,2025,Q1
T000351,2026-02-14,関東,EC,C0159,個人,P006,安全ベスト,安全用品,1,3200,1900,3200,1300,2026-02,2026,Q1
T000352,2024-10-09,近畿,EC,C0190,中小企業,P002,現場用タブレット,IT機器,1,98000,72000,98000,26000,2024-10,2024,Q4
T000353,2024-01-27,中部,店舗,C0196,個人,P006,安全ベスト,安全用品,4,3200,1900,12800,5200,2024-01,2024,Q1
T000354,2024-08-13,関東,店舗,C0055,中小企業,P006,安全ベスト,安全用品,2,3200,1900,6400,2600,2024-08,2024,Q3
T000355,2024-10-03,中部,EC,C0021,個人,P008,ポータブル電源,現場用品,1,62000,44000,62000,18000,2024-10,2024,Q4
T000356,2025-08-31,北海道,店舗,C0045,個人,P003,測量用GNSS受信機,計測機器,1,650000,510000,650000,140000,2025-08,2025,Q3
T000357,2024-10-10,近畿,EC,C0041,個人,P010,ワークグローブ,安全用品,4,1200,650,4800,2200,2024-10,2024,Q4
T000358,2025-04-25,九州,店舗,C0116,個人,P001,高耐久ノートPC,IT機器,3,135000,98000,405000,111000,2025-04,2025,Q2
